LOC;YEAR;TRIAL;SEQ;PLOT;DESIGN;GENERATION;DNAID;REP;BLOC;FL;PH;YLD;ZN;Experimental_Group
PAL;2017;PA17B;1162;GSCT17B1162;PCT27:0:0:3>1426-M;S02;1426;3;H;92;137.6;945.024814;13.5;PCT27
PAL;2017;PA17B;1163;GSCT17B1163;L23;LINE;L23;3;H;84;112.4;357.7283721;15.7;SC
PAL;2017;PA17B;1164;GSCT17B1164;PCT27:0:0:3>2245-M;S02;2245;3;H;95;126;823.1760698;14.9;PCT27
PAL;2017;PA17B;1165;GSCT17B1165;PCT27:0:0:3>1202-M;S02;1202;3;H;87;126;971.8747442;16.7;PCT27
PAL;2017;PA17B;1166;GSCT17B1166;PCT27:0:0:3>2318-M;S02;2318;3;H;87;138;840.9103256;17.5;PCT27
PAL;2017;PA17B;1167;GSCT17B1167;PCT27:0:0:3>1234-M;S02;1234;3;H;95;130;767.8827209;15.2;PCT27
PAL;2017;PA17B;1168;GSCT17B1168;PCT27:0:0:3>1802-M;S02;1802;3;H;92;124.4;980.2846395;12.9;PCT27
PAL;2017;PA17B;1169;GSCT17B1169;PCT27:0:0:3>2133-M;S02;2133;3;H;92;138;593.701907;11.8;PCT27
PAL;2017;PA17B;1170;GSCT17B1170;PCT27:0:0:3>2474-M;S02;2474;3;H;92;125.8;821.1704651;15.8;PCT27
PAL;2017;PA17B;1171;GSCT17B1171;PCT27:0:0:3>1149-M;S02;1149;3;H;80;120.6;498.9232093;18;PCT27
PAL;2017;PA17B;1172;GSCT17B1172;PCT27:0:0:3>1698-M;S02;1698;3;H;92;133;882.1812093;14.9;PCT27
PAL;2017;PA17B;1173;GSCT17B1173;PCT27:0:0:3>2569-M;S02;2569;3;H;95;128.6;815.9503488;14.5;PCT27
PAL;2017;PA17B;1174;GSCT17B1174;PCT27:0:0:3>1096-M;S02;1096;3;H;94;129.8;615.3808372;16.3;TC
PAL;2017;PA17B;1175;GSCT17B1175;PCT27:0:0:3>2291-M;S02;2291;3;H;na;125.6;1311.5;14.3;PCT27
PAL;2017;PA17B;1176;GSCT17B1176;PCT27:0:0:3>2567-M;S02;2567;3;H;94;128.8;606.6120465;16;PCT27
PAL;2017;PA17B;1177;GSCT17B1177;PCT27:0:0:3>1541-M;S02;1541;3;H;92;134.6;661.939407;16;PCT27
PAL;2017;PA17B;1178;GSCT17B1178;PCT27:0:0:3>1795-M;S02;1795;3;H;95;135;835.7383023;9.8;PCT27
PAL;2017;PA17B;1179;GSCT17B1179;PCT27:0:0:3>1033-M;S02;1033;3;H;95;140.6;912.2133953;13.4;PCT27
PAL;2017;PA17B;1180;GSCT17B1180;PCT27:0:0:3>1093-M;S02;1093;3;H;92;136.4;884.1793605;11.6;PCT27
PAL;2017;PA17B;1181;GSCT17B1181;PCT27:0:0:3>2087-M;S02;2087;3;H;94;135.8;1019.459256;17.7;PCT27
PAL;2017;PA17B;1182;GSCT17B1182;PCT27:0:0:3>1694-M;S02;1694;3;H;92;114.6;596.5014767;16.5;PCT27
PAL;2017;PA17B;1183;GSCT17B1183;PCT27:0:0:3>1955-M;S02;1955;3;H;85;114.8;607.8012907;12.9;PCT27
PAL;2017;PA17B;1184;GSCT17B1184;PCT27:0:0:3>1200-M;S02;1200;3;H;92;118.2;809.1634186;13.6;PCT27
PAL;2017;PA17B;1185;GSCT17B1185;PCT27:0:0:3>2409-M;S02;2409;3;H;92;122.2;833.339407;14.6;PCT27
PAL;2017;PA17B;1186;GSCT17B1186;PCT27:0:0:3>2244-M;S02;2244;3;H;80;121.6;771.5497674;13.7;TC
PAL;2017;PA17B;1187;GSCT17B1187;PCT27:0:0:3>2130-M;S02;2130;3;H;87;102.4;795.2798023;15.7;PCT27
PAL;2017;PA17B;1188;GSCT17B1188;IR64;LINE;IR64;3;H;92;90.8;1207.370116;14.8;SC
PAL;2017;PA17B;1189;GSCT17B1189;PCT27:0:0:3>1104-M;S02;1104;3;H;87;127.2;725.2609767;17.8;TC
PAL;2017;PA17B;1190;GSCT17B1190;PCT27:0:0:3>1425-M;S02;1425;3;H;95;128.8;846.4615116;17.5;PCT27
PAL;2017;PA17B;1191;GSCT17B1191;PCT27:0:0:3>1889-M;S02;1889;3;H;94;132.4;809.6118605;17.1;PCT27
PAL;2017;PA17B;1192;GSCT17B1192;PCT27:0:0:3>1232-M;S02;1232;3;H;93;113.8;649.6858605;18.3;TC
PAL;2017;PA17B;1193;GSCT17B1193;PCT27:0:0:3>2280-M;S02;2280;3;H;95;135.4;827.5803488;17.8;PCT27
PAL;2017;PA17B;1194;GSCT17B1194;PCT27:0:0:3>1148-M;S02;1148;3;H;95;138.6;661.7034884;19.8;PCT27
PAL;2017;PA17B;1195;GSCT17B1195;PCT27:0:0:3>1289-M;S02;1289;3;H;95;136;730.63;na;TC
PAL;2017;PA17B;1196;GSCT17B1196;PCT27:0:0:3>1375-M;S02;1375;3;H;na;131;810.0427674;15.1;PCT27
PAL;2017;PA17B;1197;GSCT17B1197;PCT27:0:0:3>2465-M;S02;2465;3;H;95;122.2;689.2887791;16.6;PCT27
PAL;2017;PA17B;1198;GSCT17B1198;PCT27:0:0:3>1654-M;S02;1654;3;H;95;125.2;569.3193837;17.1;PCT27
PAL;2017;PA17B;1199;GSCT17B1199;PCT27:0:0:3>1429-M;S02;1429;3;H;95;125;582.6734419;16.7;PCT27
PAL;2017;PA17B;1200;GSCT17B1200;PCT27:0:0:3>1608-M;S02;1608;3;H;95;128.6;725.4382558;na;PCT27
PAL;2018;PA18B;1;GSCT18B0001;PCT27:0:0:3>1206-M-M;S03;1206;1;A;85;102.2;473.2433721;21.35;TC
PAL;2018;PA18B;2;GSCT18B0002;PCT27:0:0:3>1344-M-M;S03;1344;1;A;87;116.6;424.520814;14.25;PCT27
PAL;2018;PA18B;3;GSCT18B0003;PCT27:0:0:3>1275-M;S02;1275;1;A;85;128.4;590.6453488;14.9;TC
PAL;2018;PA18B;4;GSCT18B0004;PCT27:0:0:3>2561-M-M;S03;2561;1;A;87;126;623.0023256;15.15;PCT27
PAL;2018;PA18B;5;GSCT18B0005;PCT27:0:0:3>1289-M-M;S03;1289;1;A;86;117;589.8655814;12.55;TC
PAL;2018;PA18B;6;GSCT18B0006;PCT27:0:0:3>1106-M-M;S03;1106;1;A;87;115.4;545.3863953;13.7;PCT27
PAL;2018;PA18B;7;GSCT18B0007;PCT27:0:0:3>1986-M-M;S03;1986;1;A;89;136.4;488.0697674;13.9;PCT27
PAL;2018;PA18B;8;GSCT18B0008;PCT27:0:0:3>2313-M-M;S03;2313;1;A;87;146;523.7240698;14.4;PCT27
PAL;2018;PA18B;9;GSCT18B0009;PCT27:0:0:3>1519-M-M;S03;1519;1;A;85;137.4;631.2055814;14.9;PCT27
PAL;2018;PA18B;10;GSCT18B0010;PCT27:0:0:3>2101-M-M;S03;2101;1;A;87;121.2;429.3767442;14.95;PCT27
PAL;2018;PA18B;11;GSCT18B0011;PCT27:0:0:3>1858-M-M;S03;1858;1;A;83;115.8;482.4;18.6;PCT27
PAL;2018;PA18B;12;GSCT18B0012;PCT27:0:0:3>1037-M-M;S03;1037;1;A;85;130;394.9383721;12.95;TC
PAL;2018;PA18B;13;GSCT18B0013;PCT27:0:0:3>2458-M-M;S03;2458;1;A;87;124.2;656.7074419;18.2;PCT27
PAL;2018;PA18B;14;GSCT18B0014;PCT27:0:0:3>1442-M-M;S03;1442;1;A;88;99.6;345.0268605;12.45;PCT27
PAL;2018;PA18B;15;GSCT18B0015;PCT27:0:0:3>1615-M-M;S03;1615;1;A;85;94;540.6781395;14.75;PCT27
PAL;2018;PA18B;16;GSCT18B0016;PCT27:0:0:3>1150-M-M;S03;1150;1;A;85;120.2;597.4615116;11.55;PCT27
PAL;2018;PA18B;17;GSCT18B0017;PCT27:0:0:3>1055-M;S02;1055;1;A;85;133.2;532.9897674;na;TC
PAL;2018;PA18B;18;GSCT18B0018;PCT27:0:0:3>1831-M-M;S03;1831;1;A;85;127;447.5281395;15.85;PCT27
PAL;2018;PA18B;19;GSCT18B0019;PCT27:0:0:3>1249-M;S02;1249;1;A;83;116;655.7944186;13.5;TC
PAL;2018;PA18B;20;GSCT18B0020;PCT27:0:0:3>2189-M-M;S03;2189;1;A;80;137.2;426.2572093;15.45;PCT27
PAL;2018;PA18B;21;GSCT18B0021;PCT27:0:0:3>1378-M-M;S03;1378;1;A;85;128.6;476.805;17.1;PCT27
PAL;2018;PA18B;22;GSCT18B0022;PCT27:0:0:3>1190-M-M;S03;1190;1;A;86;120.8;408.9756977;13.2;PCT27
PAL;2018;PA18B;23;GSCT18B0023;PCT27:0:0:3>1748-M-M;S03;1748;1;A;88;135.6;767.9951163;16.1;PCT27
PAL;2018;PA18B;24;GSCT18B0024;L23;LINE;L23;1;A;83;112.8;304.4288372;14.1;SC
PAL;2018;PA18B;25;GSCT18B0025;PCT27:0:0:3>2305-M-M;S03;2305;1;A;83;120.2;866.890814;16.75;PCT27
PAL;2018;PA18B;26;GSCT18B0026;PCT27:0:0:3>1538-M-M;S03;1538;1;A;94;123.4;356.2296512;17.2;PCT27
PAL;2018;PA18B;27;GSCT18B0027;PCT27:0:0:3>1087-M;S02;1087;1;A;80;141.4;392.3037209;20.55;TC
PAL;2018;PA18B;28;GSCT18B0028;PCT27:0:0:3>1217-M-M;S03;1217;1;A;88;128.4;398.3851163;15.95;TC
PAL;2018;PA18B;29;GSCT18B0029;PCT27:0:0:3>1481-M-M;S03;1481;1;A;92;134.6;373.7232558;14.8;TC
PAL;2018;PA18B;30;GSCT18B0030;PCT27:0:0:3>2484-M-M;S03;2484;1;A;85;138.2;635.5825581;15;PCT27
PAL;2018;PA18B;31;GSCT18B0031;PCT27:0:0:3>1638-M-M;S03;1638;1;A;88;133.4;253.5813953;17.45;PCT27
PAL;2018;PA18B;32;GSCT18B0032;PCT27:0:0:3>1152-M-M;S03;1152;1;A;87;142.2;461.627907;13;PCT27
PAL;2018;PA18B;33;GSCT18B0033;PCT27:0:0:3>1070-M-M;S03;1070;1;A;85;135.8;na;na;PCT27
PAL;2018;PA18B;34;GSCT18B0034;PCT27:0:0:3>1305-M-M;S03;1305;1;A;88;120.4;333.4544186;na;PCT27
PAL;2018;PA18B;35;GSCT18B0035;PCT27:0:0:3>1782-M-M;S03;1782;1;A;88;146.6;342.9895349;14.55;PCT27
PAL;2018;PA18B;36;GSCT18B0036;PCT27:0:0:3>2345-M-M;S03;2345;1;A;93;130.2;277.4275581;na;PCT27
PAL;2018;PA18B;37;GSCT18B0037;PCT27:0:0:3>1313-M;S02;1313;1;A;87;134.4;435.9613953;17.05;TC
PAL;2018;PA18B;38;GSCT18B0038;PCT27:0:0:3>2573-M-M;S03;2573;1;A;93;128.8;262.4424419;13.8;PCT27
PAL;2018;PA18B;39;GSCT18B0039;PCT27:0:0:3>2250-M-M;S03;2250;1;A;87;128.4;438.7067442;16.5;PCT27
PAL;2018;PA18B;40;GSCT18B0040;PCT27:0:0:3>1389-M-M;S03;1389;1;A;92;130.2;386.222093;14.75;TC
PAL;2018;PA18B;41;GSCT18B0041;PCT27:0:0:3>1907-M-M;S03;1907;1;A;92;138.4;565.284186;15.2;PCT27
PAL;2018;PA18B;42;GSCT18B0042;PCT27:0:0:3>2071-M-M;S03;2071;1;A;85;120;400.6511628;14.15;PCT27
PAL;2018;PA18B;43;GSCT18B0043;PCT27:0:0:3>1145-M;S02;1145;1;A;92;130.8;501.1639535;17.35;TC
PAL;2018;PA18B;44;GSCT18B0044;PCT27:0:0:3>2029-M-M;S03;2029;1;A;85;141;434.7244186;18;PCT27
PAL;2018;PA18B;45;GSCT18B0045;PCT27:0:0:3>2130-M-M;S03;2130;1;A;85;123.6;496.2302326;15.95;PCT27
PAL;2018;PA18B;46;GSCT18B0046;PCT27:0:0:3>1123-M-M;S03;1123;1;A;85;124.8;539.1886047;13.55;TC
PAL;2018;PA18B;47;GSCT18B0047;PCT27:0:0:3>1050-M-M;S03;1050;1;A;85;119;445.3953488;14.8;PCT27
PAL;2018;PA18B;48;GSCT18B0048;IR64;LINE;IR64;1;A;91;94;505.6860465;14.85;SC
PAL;2018;PA18B;49;GSCT18B0049;PCT27:0:0:3>1674-M-M;S03;1674;1;A;88;121.8;481.5959302;15.65;PCT27
PAL;2018;PA18B;50;GSCT18B0050;PCT27:0:0:3>1364-M-M;S03;1364;1;A;88;145.8;492.904186;15.85;PCT27
PAL;2018;PA18B;51;GSCT18B0051;PCT27:0:0:3>1312-M-M;S03;1312;1;B;87;127.2;507.0976744;14.7;TC
PAL;2018;PA18B;52;GSCT18B0052;PCT27:0:0:3>1155-M-M;S03;1155;1;B;87;125.2;246.3593023;17.2;TC
PAL;2018;PA18B;53;GSCT18B0053;PCT27:0:0:3>2265-M-M;S03;2265;1;B;87;124;591.7883721;13.85;PCT27
PAL;2018;PA18B;54;GSCT18B0054;PCT27:0:0:3>2575-M-M;S03;2575;1;B;88;136.4;278.8837209;13.5;PCT27
PAL;2018;PA18B;55;GSCT18B0055;PCT27:0:0:3>1541-M-M;S03;1541;1;B;88;136.2;354.295814;14.2;PCT27
PAL;2018;PA18B;56;GSCT18B0056;PCT27:0:0:3>2409-M-M;S03;2409;1;B;92;131.4;377.34;16.8;PCT27
PAL;2018;PA18B;57;GSCT18B0057;PCT27:0:0:3>1076-M-M;S03;1076;1;B;85;144;593.6634884;15.1;TC
PAL;2018;PA18B;58;GSCT18B0058;PCT27:0:0:3>2072-M-M;S03;2072;1;B;92;133;388.74;14.45;PCT27
PAL;2018;PA18B;59;GSCT18B0059;PCT27:0:0:3>1096-M;S02;1096;1;B;90;128.6;369.7918605;13.05;TC
PAL;2018;PA18B;60;GSCT18B0060;PCT27:0:0:3>1644-M-M;S03;1644;1;B;87;133.6;393.1325581;15.7;PCT27
PAL;2018;PA18B;61;GSCT18B0061;PCT27:0:0:3>2356-M-M;S03;2356;1;B;87;112.8;575.0304651;17.25;PCT27
PAL;2018;PA18B;62;GSCT18B0062;PCT27:0:0:3>1218-M-M;S03;1218;1;B;90;123.8;468.372093;13.75;PCT27
PAL;2018;PA18B;63;GSCT18B0063;PCT27:0:0:3>1155-M;S02;1155;1;B;90;135.6;251.1772093;17;TC
PAL;2018;PA18B;64;GSCT18B0064;PCT27:0:0:3>1125-M-M;S03;1125;1;B;85;129.8;492.7627907;14.15;TC
PAL;2018;PA18B;65;GSCT18B0065;PCT27:0:0:3>1395-M-M;S03;1395;1;B;86;119.4;455.43;15.35;TC
PAL;2018;PA18B;66;GSCT18B0066;PCT27:0:0:3>1052-M-M;S03;1052;1;B;80;118.6;462.1712791;15.95;PCT27
PAL;2018;PA18B;67;GSCT18B0067;PCT27:0:0:3>1366-M-M;S03;1366;1;B;80;114.8;406.7151163;14.55;PCT27
PAL;2018;PA18B;68;GSCT18B0068;PCT27:0:0:3>1675-M-M;S03;1675;1;B;82;111.2;598.6686047;18.6;PCT27
PAL;2018;PA18B;69;GSCT18B0069;PCT27:0:0:3>1785-M-M;S03;1785;1;B;82;110.2;579.379186;13.15;PCT27
PAL;2018;PA18B;70;GSCT18B0070;PCT27:0:0:3>2133-M-M;S03;2133;1;B;82;125;337.8493023;12.55;PCT27
PAL;2018;PA18B;71;GSCT18B0071;L23;LINE;L23;1;B;82;113;241.2934884;13.2;SC
PAL;2018;PA18B;72;GSCT18B0072;PCT27:0:0:3>1908-M-M;S03;1908;1;B;79;119.6;650.132093;15.25;PCT27
PAL;2018;PA18B;73;GSCT18B0073;PCT27:0:0:3>2044-M-M;S03;2044;1;B;85;120.8;630.230814;14.6;PCT27
PAL;2018;PA18B;74;GSCT18B0074;PCT27:0:0:3>1333-M;S02;1333;1;B;83;116.6;612.56;16.85;TC
PAL;2018;PA18B;75;GSCT18B0075;PCT27:0:0:3>1483-M-M;S03;1483;1;B;80;116;485.7552326;15.85;PCT27
PAL;2018;PA18B;76;GSCT18B0076;PCT27:0:0:3>2138-M-M;S03;2138;1;B;80;117.2;509.9609302;16.35;PCT27
PAL;2018;PA18B;77;GSCT18B0077;PCT27:0:0:3>1175-M;S02;1175;1;B;85;106.4;512.1069767;13.15;TC
PAL;2018;PA18B;78;GSCT18B0078;IR64;LINE;IR64;1;B;89;96.6;863.7651163;13.55;SC
PAL;2018;PA18B;79;GSCT18B0079;PCT27:0:0:3>2361-M-M;S03;2361;1;B;83;115.8;492.2448837;14.15;PCT27
PAL;2018;PA18B;80;GSCT18B0080;PCT27:0:0:3>1385-M;S02;1385;1;B;87;115.4;457.2115116;17.85;TC
PAL;2018;PA18B;81;GSCT18B0081;PCT27:0:0:3>1082-M-M;S03;1082;1;B;89;142.8;538.2645349;13.5;PCT27
PAL;2018;PA18B;82;GSCT18B0082;PCT27:0:0:3>1646-M-M;S03;1646;1;B;89;125.4;466.3888372;17.45;PCT27
PAL;2018;PA18B;83;GSCT18B0083;PCT27:0:0:3>1164-M-M;S03;1164;1;B;87;117.4;470.7906977;15.4;PCT27
PAL;2018;PA18B;84;GSCT18B0084;PCT27:0:0:3>1313-M-M;S03;1313;1;B;89;127.8;619.5865116;12.65;TC
PAL;2018;PA18B;85;GSCT18B0085;PCT27:0:0:3>1055-M-M;S03;1055;1;B;91;133.2;517.467907;14.4;TC
PAL;2018;PA18B;86;GSCT18B0086;PCT27:0:0:3>2420-M-M;S03;2420;1;B;79;115.4;344.7272093;14;PCT27
PAL;2018;PA18B;87;GSCT18B0087;PCT27:0:0:3>1377-M-M;S03;1377;1;B;88;na;239.3488372;15.3;PCT27
PAL;2018;PA18B;88;GSCT18B0088;PCT27:0:0:3>1789-M-M;S03;1789;1;B;87;119.4;449.2616279;17;PCT27
PAL;2018;PA18B;89;GSCT18B0089;PCT27:0:0:3>1398-M-M;S03;1398;1;B;88;123.6;512.3913953;12;PCT27
PAL;2018;PA18B;90;GSCT18B0090;PCT27:0:0:3>1676-M-M;S03;1676;1;B;79;127.4;581.7632558;14.7;PCT27
PAL;2018;PA18B;91;GSCT18B0091;PCT27:0:0:3>1128-M-M;S03;1128;1;B;83;111.8;351.6676744;15.65;TC
PAL;2018;PA18B;92;GSCT18B0092;PCT27:0:0:3>2576-M-M;S03;2576;1;B;87;118.8;509.9651163;13.75;PCT27
PAL;2018;PA18B;93;GSCT18B0093;PCT27:0:0:3>1099-M;S02;1099;1;B;78;122.8;415.3946512;15.25;TC
PAL;2018;PA18B;94;GSCT18B0094;PCT27:0:0:3>1923-M-M;S03;1923;1;B;78;114;381.0934884;16.65;PCT27
PAL;2018;PA18B;95;GSCT18B0095;PCT27:0:0:3>1228-M-M;S03;1228;1;B;85;112.4;443.3267442;14.45;TC
PAL;2018;PA18B;96;GSCT18B0096;PCT27:0:0:3>2267-M-M;S03;2267;1;B;87;107.2;429.0853488;14.1;PCT27
PAL;2018;PA18B;97;GSCT18B0097;PCT27:0:0:3>1489-M-M;S03;1489;1;B;87;122.2;395.6139535;13.55;PCT27
PAL;2018;PA18B;98;GSCT18B0098;PCT27:0:0:3>1547-M-M;S03;1547;1;B;79;112.4;390.2093023;13.8;PCT27
PAL;2018;PA18B;99;GSCT18B0099;PCT27:0:0:3>2074-M-M;S03;2074;1;B;87;106;455.244186;17.2;PCT27
PAL;2018;PA18B;100;GSCT18B0100;PCT27:0:0:3>2061-M-M;S03;2061;1;B;80;116.2;561.2811628;15.75;PCT27
PAL;2018;PA18B;101;GSCT18B0101;PCT27:0:0:3>2452-M-M;S03;2452;1;C;84;116.2;434.8166279;16.05;PCT27
PAL;2018;PA18B;102;GSCT18B0102;PCT27:0:0:3>1033-M-M;S03;1033;1;C;92;117.6;252.6667442;15.65;PCT27
PAL;2018;PA18B;103;GSCT18B0103;PCT27:0:0:3>1258-M;S02;1258;1;C;83;124.2;290.7143023;16.85;TC
PAL;2018;PA18B;104;GSCT18B0104;PCT27:0:0:3>1046-M;S02;1046;1;C;84;116.4;319.8802326;15.35;TC
PAL;2018;PA18B;105;GSCT18B0105;PCT27:0:0:3>1426-M-M;S03;1426;1;C;83;122.8;369.9786047;14.2;PCT27
PAL;2018;PA18B;106;GSCT18B0106;PCT27:0:0:3>2296-M-M;S03;2296;1;C;85;116.4;399.0976744;13.85;PCT27
PAL;2018;PA18B;107;GSCT18B0107;PCT27:0:0:3>1204-M-M;S03;1204;1;C;85;124.4;342.7217442;14.25;PCT27
PAL;2018;PA18B;108;GSCT18B0108;PCT27:0:0:3>2553-M-M;S03;2553;1;C;87;115.6;456.2372093;13.65;PCT27
PAL;2018;PA18B;109;GSCT18B0109;PCT27:0:0:3>1984-M-M;S03;1984;1;C;87;na;431.7065116;12.75;PCT27
PAL;2018;PA18B;110;GSCT18B0110;PCT27:0:0:3>1728-M-M;S03;1728;1;C;87;131.6;589.064186;15.4;PCT27
PAL;2018;PA18B;111;GSCT18B0111;PCT27:0:0:3>1104-M-M;S03;1104;1;C;85;117.4;295.64;20.05;TC
PAL;2018;PA18B;112;GSCT18B0112;PCT27:0:0:3>2186-M-M;S03;2186;1;C;87;112.8;441.1943023;13.05;PCT27
PAL;2018;PA18B;113;GSCT18B0113;PCT27:0:0:3>1297-M-M;S03;1297;1;C;85;109.4;412.8555814;16.85;PCT27
PAL;2018;PA18B;114;GSCT18B0114;L23;LINE;L23;1;C;80;113;381.3953488;12;SC
PAL;2018;PA18B;115;GSCT18B0115;PCT27:0:0:3>1240-M;S02;1240;1;C;81;128.8;354.6493023;16.05;TC
PAL;2018;PA18B;116;GSCT18B0116;PCT27:0:0:3>2312-M-M;S03;2312;1;C;89;121.2;325.2267442;15.2;PCT27
PAL;2018;PA18B;117;GSCT18B0117;PCT27:0:0:3>1612-M-M;S03;1612;1;C;85;111.4;415.2774419;14.85;PCT27
PAL;2018;PA18B;118;GSCT18B0118;PCT27:0:0:3>1184-M-M;S03;1184;1;C;82;118;558.144186;14.4;PCT27
PAL;2018;PA18B;119;GSCT18B0119;PCT27:0:0:3>1341-M-M;S03;1341;1;C;79;113.2;542.9138372;15.4;PCT27
PAL;2018;PA18B;120;GSCT18B0120;PCT27:0:0:3>1282-M-M;S03;1282;1;C;82;124;443.1453488;16.1;PCT27
PAL;2018;PA18B;121;GSCT18B0121;PCT27:0:0:3>1855-M-M;S03;1855;1;C;85;130.6;421.0276744;15.55;PCT27
PAL;2018;PA18B;122;GSCT18B0122;PCT27:0:0:3>1518-M-M;S03;1518;1;C;87;120.2;473.1348837;12.45;PCT27
PAL;2018;PA18B;123;GSCT18B0123;PCT27:0:0:3>1148-M-M;S03;1148;1;C;87;119.2;376.65;14.8;PCT27
PAL;2018;PA18B;124;GSCT18B0124;PCT27:0:0:3>1813-M-M;S03;1813;1;C;85;117;313.7125581;15.65;PCT27
PAL;2018;PA18B;125;GSCT18B0125;PCT27:0:0:3>2099-M-M;S03;2099;1;C;87;114.8;327.3366279;15.75;PCT27
PAL;2018;PA18B;126;GSCT18B0126;PCT27:0:0:3>1099-M-M;S03;1099;1;C;85;119.6;463.0060465;15.6;TC
PAL;2018;PA18B;127;GSCT18B0127;PCT27:0:0:3>1232-M;S02;1232;1;C;79;122.4;471.1576744;14.75;TC
PAL;2018;PA18B;128;GSCT18B0128;PCT27:0:0:3>1203-M-M;S03;1203;1;C;87;116;490.9196512;16.4;TC
PAL;2018;PA18B;129;GSCT18B0129;PCT27:0:0:3>2453-M-M;S03;2453;1;C;83;122.8;439.1518605;15.05;PCT27
PAL;2018;PA18B;130;GSCT18B0130;PCT27:0:0:3>2244-M;S02;2244;1;C;79;114.2;625.9651163;16.7;TC
PAL;2018;PA18B;131;GSCT18B0131;PCT27:0:0:3>1031-M-M;S03;1031;1;C;82;117.2;558.4595349;13.5;PCT27
PAL;2018;PA18B;132;GSCT18B0132;PCT27:0:0:3>2098-M-M;S03;2098;1;C;85;112.8;445.7004651;14.15;PCT27
PAL;2018;PA18B;133;GSCT18B0133;PCT27:0:0:3>1811-M-M;S03;1811;1;C;87;118;489.9348837;14.75;PCT27
PAL;2018;PA18B;134;GSCT18B0134;PCT27:0:0:3>2293-M-M;S03;2293;1;C;85;123;522.0404651;13.2;PCT27
PAL;2018;PA18B;135;GSCT18B0135;PCT27:0:0:3>1183-M-M;S03;1183;1;C;85;123.2;443.9753488;14.3;TC
PAL;2018;PA18B;136;GSCT18B0136;PCT27:0:0:3>1275-M-M;S03;1275;1;C;87;126.2;453.8895349;16.35;TC
PAL;2018;PA18B;137;GSCT18B0137;PCT27:0:0:3>2544-M-M;S03;2544;1;C;83;148.6;410.3727907;14.85;PCT27
PAL;2018;PA18B;138;GSCT18B0138;PCT27:0:0:3>1045-M;S02;1045;1;C;83;128.4;407.7418605;15.2;TC
PAL;2018;PA18B;139;GSCT18B0139;PCT27:0:0:3>1336-M-M;S03;1336;1;C;87;124.2;584.1990698;13.75;PCT27
PAL;2018;PA18B;140;GSCT18B0140;PCT27:0:0:3>1440-M-M;S03;1440;1;C;83;113.8;295.355;16.45;PCT27
PAL;2018;PA18B;141;GSCT18B0141;PCT27:0:0:3>1971-M-M;S03;1971;1;C;87;138.6;540.9789535;15.75;PCT27
PAL;2018;PA18B;142;GSCT18B0142;PCT27:0:0:3>1717-M-M;S03;1717;1;C;88;128.2;416.4505814;14.7;PCT27
PAL;2018;PA18B;143;GSCT18B0143;PCT27:0:0:3>1425-M-M;S03;1425;1;C;88;131.2;513.6837209;13.45;PCT27
PAL;2018;PA18B;144;GSCT18B0144;PCT27:0:0:3>1145-M-M;S03;1145;1;C;88;128.8;467.4913953;18.8;TC
PAL;2018;PA18B;145;GSCT18B0145;IR64;LINE;IR64;1;C;89;99;669.8916279;14.05;SC
PAL;2018;PA18B;146;GSCT18B0146;PCT27:0:0:3>2177-M-M;S03;2177;1;C;87;134.6;289.0186047;11.45;PCT27
PAL;2018;PA18B;147;GSCT18B0147;PCT27:0:0:3>1608-M-M;S03;1608;1;C;87;129.8;438.9122093;17.15;PCT27
PAL;2018;PA18B;148;GSCT18B0148;PCT27:0:0:3>2448-M-M;S03;2448;1;C;83;122.4;517.9988372;14.5;PCT27
PAL;2018;PA18B;149;GSCT18B0149;PCT27:0:0:3>1517-M-M;S03;1517;1;C;88;141.6;412.1436047;17;PCT27
PAL;2018;PA18B;150;GSCT18B0150;PCT27:0:0:3>1847-M-M;S03;1847;1;C;87;133.6;469.6744186;20.25;PCT27
PAL;2018;PA18B;151;GSCT18B0151;PCT27:0:0:3>2369-M-M;S03;2369;1;D;89;123.2;414.2616279;13.75;PCT27
PAL;2018;PA18B;152;GSCT18B0152;PCT27:0:0:3>2577-M-M;S03;2577;1;D;89;127.4;378.1523256;15.2;PCT27
PAL;2018;PA18B;153;GSCT18B0153;PCT27:0:0:3>1402-M-M;S03;1402;1;D;83;127.4;384.784186;15.5;PCT27
PAL;2018;PA18B;154;GSCT18B0154;PCT27:0:0:3>2147-M-M;S03;2147;1;D;87;115.6;727.8983721;16.9;PCT27
PAL;2018;PA18B;155;GSCT18B0155;PCT27:0:0:3>1790-M-M;S03;1790;1;D;87;121.8;603.7069767;15.5;PCT27
PAL;2018;PA18B;156;GSCT18B0156;PCT27:0:0:3>2269-M-M;S03;2269;1;D;87;118.8;554.2304651;14.95;PCT27
PAL;2018;PA18B;157;GSCT18B0157;PCT27:0:0:3>1654-M-M;S03;1654;1;D;92;124.8;492.9432558;13.85;PCT27
PAL;2018;PA18B;158;GSCT18B0158;PCT27:0:0:3>1104-M;S02;1104;1;D;85;118.8;534.6511628;17.05;TC
PAL;2018;PA18B;159;GSCT18B0159;PCT27:0:0:3>1678-M-M;S03;1678;1;D;80;115.4;607.3738372;14.35;PCT27
PAL;2018;PA18B;160;GSCT18B0160;PCT27:0:0:3>1166-M-M;S03;1166;1;D;89;114.6;612.8413953;15.65;PCT27
