Genotype,FL,PH,YLD,ZN
1191,-2.80158070645469,-1.84440030228529,-22.2271927106655,-1.16567620895882
1199,1.01457491676316,-2.53419627792202,29.7735509804242,-1.22624475796757
1200,-0.165699201424177,-6.13945449713341,8.92264183216179,-1.73760865158844
1202,1.5749310778098,-7.54488311903156,-9.3982898740253,1.31753703928032
1203,-0.467464895554001,1.31392254324646,21.800057360633,0.898553966565768
1204,-0.0578436311874817,-1.991573725896,-1.37821923420177,-0.829806469125628
1206,-1.01678289340974,-6.12770082212197,-39.2718645628565,2.94352776832921
1208,2.71504619164056,-0.0464565295942265,-19.4442181893181,-0.266216099200408
1210,1.96688461058056,-3.61146416704313,18.6731483564921,1.24335184879547
1213,0.980041402474725,-5.36876875472778,-6.45824668442328,-0.624185793357477
1214,-1.86191864907978,-5.66928675945502,40.2540797817506,-0.32437889890722
1217,-1.60252778380711,1.4350891581503,-26.9731350355921,-0.737009037614453
1218,1.71991478466059,4.24493860773172,20.318372148406,1.02730042768353
1228,1.51166665627046,-8.17382813481013,-17.2238371325898,0.295569273128279
1230,1.65211693421976,-3.45413948868824,3.85049353634003,-1.5816656076392
1232,-3.13534725635218,-2.99387015632048,40.912218018946,-0.765102044579111
1234,1.58735039811995,-0.913772566254539,-5.25692740160528,-2.12304732161118
1240,-4.07635820872549,0.184198065979554,-5.21997411902498,-0.150323227233779
1246,-0.497927876516557,-5.72741000758413,5.46767018778327,-2.02764867954658
1248,1.71873111697462,0.105693472242229,16.5751738434854,0.342085780058588
1249,-3.10117758333029,-2.78372292094581,49.999560021914,-1.42476859582691
1250,1.75974717333602,-2.76238288493496,30.2493809502104,-1.06606276736079
1258,-3.46487966771649,2.52376440941362,-14.5752463498254,1.34152332737899
1263,3.21857584813579,7.33563422165284,-9.79553259398765,1.02840644541346
1270,1.64909509200858,2.25688012179004,-3.81122800984703,1.74601075720777
1273,2.60318032509625,3.62024490657003,18.4562740482309,1.43346223019348
1275,-0.132733047988549,3.29404348175096,-30.7745721032283,0.834755471122741
1282,-3.98791845237793,-2.90154090069982,17.1157517799923,0.63845915382199
1289,0.363148803587561,0.166363808549363,-22.2490442642752,-1.24989971780604
1290,-0.930945805559476,-2.94922535554711,17.8073325840387,1.59023775601628
1291,3.08658130309747,2.95829113896295,-5.61898904739261,-0.411397353882715
1297,-0.146825654703305,-4.23173493874102,-29.0614305769855,0.944396127041898
1303,1.82300688552531,0.823601880472348,9.55841554582637,0.266007192915196
1304,-5.47323754089747,3.56186673318225,-19.7707121581417,-0.448739812481824
1305,2.34480905187319,-7.35405807094079,-50.4589674522488,-2.49414839488364
1312,2.45910645228012,0.101172042126014,17.8347589375073,0.0361693269544004
1313,1.21382786009546,2.12344535659438,43.9515448746943,-0.974650839644536
1316,-3.99503984212088,-0.600261011020021,41.2317707125628,-1.00207411611138
1317,-2.96414372920276,-9.10431867911038,1.54426417830365,0.569617099017095
1321,0.770694297822857,1.57967754671014,-26.3791434808414,-1.35450771244451
1324,3.34273498010542,7.29050569186043,21.4145053853613,0.981867153418867
1331,0.79317923041091,0.50680964704368,-20.4978117286463,-0.811978771037315
1333,-4.67541040882269,-8.3298147086363,20.372711334858,1.85926544579812
1336,-0.103952341051443,3.22197727684741,14.3580418573159,-1.75059228330701
1341,-2.36522167227509,-4.65913056279583,33.3229567499046,-0.42492650761891
1344,0.26511425624755,-1.10612225666668,-50.8823891950404,0.576329827928659
1353,-1.64026332075833,-0.482950126776114,37.5112787690434,-1.71998859540606
1360,-2.42421359259513,-5.75950171990312,40.6266304557223,-0.146246433564353
1362,4.39714915458972,-7.29634066381413,-106.774272001898,-0.100630609635202
1363,2.48780515554886,5.15986015257326,29.7706590755439,0.865502520999294
1364,-0.532896408868878,11.9323253687923,5.22458651779492,-0.380031074675291
1366,-0.898582503556342,-2.82486345287994,-11.6393061641984,0.227078097802948
1377,0.0399276451670824,4.22474241367364,-21.2244454615799,-1.29559565040912
1378,-1.09614707383759,6.78961807024172,38.0010964974621,0.0400018663741952
1382,1.61457641888077,7.71062790436552,13.2114323829658,-0.0398620633897431
1384,-1.59152135568221,3.35730953310717,26.4820587153451,-0.321522052147782
1385,-1.04248018593747,-0.280386849029449,63.7001483441664,0.604362398572927
1387,-1.93470258689307,-1.21278229010292,-0.0289099550230684,0.195872515264573
1389,0.302954729281241,3.61515773507252,-46.7789370884553,-0.316381016116021
1395,0.209215413404517,5.15710607101486,41.5550600403938,1.65268244948284
1398,2.05397195090106,4.20591799785412,19.4918716777964,-2.00128586889149
1402,-2.46350855307961,4.51859649059097,3.27048856908553,-1.15155418915492
1406,1.36320359009039,4.30189184932348,85.4765699762633,-1.40194508438346
1416,-0.461771422369539,1.99317527018999,-28.4619946222911,2.9025818886871
1417,0.688747432072004,-6.73720596817425,-8.45524408073546,-0.817954368694862
1418,2.2385280208876,2.73364499367292,-13.230262009653,0.108525582267063
1420,-0.309331393322254,-2.34805185618314,-12.0265631121441,1.29126833929444
1425,0.313358326952984,-1.78787437642973,-9.62143280175474,0.841572906860228
1426,-0.843448950488343,3.8329977099295,-14.0877849576456,-0.12074266798712
1427,0.415019959368341,0.111314560690486,-39.8763077536169,-0.761178153310658
1429,0.502858754453033,-1.34776894266234,-47.0185410904187,0.280390299480893
1430,-1.68834796559497,-2.60890920072485,-1.15527779245471,-1.34120247740909
1437,1.33818527181165,-4.62108579763645,39.1597085093674,-1.9608296773302
1440,-1.16019200995029,-3.88150712109701,-5.41179428865896,0.947545708344935
1442,1.27936983515507,-14.2085112133067,-37.7298245401882,-1.33153423756228
1448,2.51094336814557,-3.16850867546026,-7.81492728970362,0.433014519866059
1449,-0.327837403319263,-2.28682870283122,15.3190481831211,-0.121232072942591
1451,2.3014326670982,1.88113387285889,-61.4773010172423,1.19430122936495
1455,1.94548488853273,1.03925780758122,16.3797076197229,-1.58742723898628
1481,5.1286007854435,6.03797674789391,8.70060354311902,0.0849947059984273
1483,-0.878867914401052,-3.60918426226565,5.64731320500987,0.563972610490125
1489,2.39766938050038,1.06879198776476,10.7534532804624,-1.04822060744231
1501,3.22005841465159,-3.33343196715863,-28.6412864670407,-0.93000283684612
1509,-0.643816549275097,-1.73232579829219,-31.8853004069363,-0.95640337353087
1512,0.6687200019924,-0.31676121151677,37.9377871044883,0.722077898884533
1516,1.9529833878737,4.95381144309408,-18.940338106202,-1.99052368938386
1517,3.42407147759982,6.57265750980016,-43.7957234761651,4.19973849110485
1518,4.60404539320533,3.55790113238546,7.41321384790224,-0.982566917389683
1519,0.71398886161735,3.60654311504275,25.8544516115494,1.03403542173129
1520,-2.19621416655102,2.07043801326875,31.5824255879538,1.11982670578503
1521,1.45320586821484,-3.31693267312044,-21.9134899864306,-0.0187072625031462
1523,-1.10935882318838,2.11475089725032,-35.9763768483846,-0.750728213112033
1534,-1.91410122827078,3.44077152609597,21.2087824668275,-1.27503546437684
1538,2.53315719152316,-4.53220409530899,-15.9588279784159,0.420995780604723
1541,-0.988114312596602,5.10087501315671,-6.98343213262401,0.530001554143207
1547,-3.65551820426476,-3.15261580912918,-17.6673587574551,-0.749287100418257
1555,3.15046969695919,-1.20361273491599,-3.691351546819,0.593466317205765
1560,-1.44225324433075,-2.65509933186143,9.55332490123578,-0.0284937935827728
1564,3.02878510154002,-2.66137321324737,-22.9319371610974,0.936008029418537
1569,5.18397165617283,4.22962550856603,-58.1683942371411,0.705322792125377
1593,2.14804268960815,1.61377716466995,0.748506278819101,-0.860376099411081
1597,0.0894438766304655,1.37113058903479,-15.418371033133,1.25472178393992
1602,1.3421884261739,1.89544334611704,34.4458020045902,0.951719358726679
1608,-1.2745483747698,3.41578655088308,-1.62014521088434,3.38637484576233
1612,1.44980115509883,0.805139012297489,29.3920597354792,-0.430115545183099
1615,-0.393023859911322,-2.97890608151278,23.761084208507,0.210556414471047
1617,1.8475938395018,12.7720702898042,-7.54244548521503,1.5853372399559
1621,2.42339792423447,-3.06748341902241,-49.8361893423558,-1.49953205142437
1625,-4.540186260168,-3.04358655721248,-70.4416979021228,0.1290513975322
1629,2.53559381679506,2.57058706103685,0.135586871842879,-0.238040089775351
1638,-0.886824860224448,1.1400445279612,-60.8080018931956,-0.767139547221315
1644,1.5325480470198,7.0659545149902,55.4651072595249,2.44951291300156
1646,2.88252457332359,-0.197111520764744,-16.6274970385446,0.273401237003441
1652,0.469978815434988,0.594951957937966,3.71133382270918,-0.76143601410554
1653,-0.44551977802106,-2.10224843766328,2.27376039582387,3.4496759759166
1654,-1.91925410374014,-4.07016710339666,21.2287579788129,-0.577657876266841
1658,-0.92055593547491,0.301001539017723,-55.6480284919671,-2.02916306122479
1663,4.00675359838621,2.55656871874607,6.80038671933125,1.13927767697668
1668,1.01169478930905,0.409813364101571,44.0897384212688,-1.14467518897793
1671,-0.271355693084673,-4.39993080614222,8.39884759686662,-2.23212935794269
1672,-2.36413337244427,3.37499624823006,39.0557372371772,0.222485757586897
1674,0.0263436240896386,-1.19754531659709,42.3822531361204,0.208354818399163
1675,-0.260450194817678,-6.07211020755896,10.7810026137614,1.55303206172282
1676,-0.709216834394901,-3.11105307661855,5.74557900751269,-0.522734938855372
1678,-4.613798144876,-6.8900991096595,27.2908100894376,-1.08812370591399
1681,-3.77864866298843,-5.93945129381211,12.9194296585106,0.648496682219829
1683,-7.47116167396044,1.65936658162294,66.2896676768524,-0.701386198501344
1684,5.82779036975021,0.902790188070446,19.3523063118965,1.09955383545442
1694,-0.687882877497387,-5.54468918676294,-52.6735158915889,-1.71508948650165
1715,-5.75666874965684,8.37838647492731,-17.61033228499,-0.0177106061860442
1717,2.90600473335146,1.97352839251573,-25.0738248490114,0.988693893299958
1728,0.948862970886039,8.84985860444274,0.207770174240311,0.685631674876634
1748,-1.77499509155213,2.69582372338473,35.3640041615894,-0.0500219086913851
1760,-1.29124142924892,-1.70183491972688,5.48899535042958,-0.746682903564848
1763,-1.43195860127567,-2.89244770364798,-44.530291119528,1.17197897235339
1764,0.575559792796348,1.25786212619728,-25.7138931526614,-2.12452050130797
1781,-3.2140517806779,-5.76832170116171,-9.56470783670516,-1.66167034060254
1782,4.69384678151052,11.1503693439774,-23.4883162367463,1.54289824710224
1785,-2.34512443987195,-7.33697220464784,-41.0187108991846,-2.15105003959873
1789,-2.1382865004436,-3.6674111240063,29.5673372261277,0.682809969951042
1790,-2.83200994479201,-1.46560261828791,43.5309104678392,0.701135844513539
1792,1.03477494126933,7.26156676456688,-8.75500864846482,-0.353116691202981
1795,2.70904263759372,8.40514968436789,26.6173037966099,-1.42722813290678
1802,-2.62130472879988,-3.90340824131148,20.7025822735883,-0.600017447683851
1803,-8.06357921229896,-4.58622559024582,41.2636946968558,-1.6148141136092
1806,0.489629453962585,2.70476272601677,-23.1602639781939,0.350794542634278
1811,1.41947181564507,-3.14572236650292,-20.0151262881195,-0.440244801230992
1813,-1.19146968658937,-2.53691277308432,0.613870636234109,-0.261432348193973
1831,2.85333582456541,1.56677797326499,-0.605095729444111,-0.611611931065187
1832,-3.64415273050358,-2.03602981175592,-4.14577137661631,-1.53797565592897
1847,0.273236909415956,3.62924557787813,33.3118553283182,1.90985008220369
1855,-0.973113643843534,-1.49806508365136,-1.63518579962902,1.19251709621452
1858,-5.75263724704341,-2.4121873776371,4.04310720599155,-0.0651338544613045
1884,-0.962828521327915,1.6077801304688,-18.7456091290102,0.837988707368113
1887,1.63292324694222,-0.527526416973476,8.10275301129602,-1.60555498105865
1888,1.9057479163346,-3.6892084111917,-23.9526107010516,-1.12404246274527
1889,0.0457849909283059,-0.637103420239204,34.4846142589249,-0.607220267730361
1907,1.74915291771898,0.213189918504939,25.7721353255342,-0.533543679882364
1908,-4.71220854813741,-1.68931591262965,83.1688547859743,-0.777399006906521
1923,-9.33663107900552,-2.14534931463351,-31.0874514407541,1.9391538400532
1927,4.75825410643968,-2.70531888356168,-8.91351437231575,-0.0563672846960026
1928,1.89385957048774,2.30786514032975,2.47008614045033,1.7883812917553
1937,-3.25405050667879,-6.53330611836425,-5.13074462052452,-1.86969287595991
1940,3.14340515575304,0.112311680122712,-50.0480127117865,0.557588058381272
1942,-3.19267816629225,3.78416196691128,52.1227077054512,0.284752464087301
1945,2.71197254724617,-0.813349248855552,-55.6798965053782,3.21091203734662
1954,2.48234281490866,0.727263813317406,-41.435192070286,-0.650725266774058
1955,-2.33100132571645,0.46349796098872,-31.1717697802183,-0.520648127861463
1965,4.0814272254477,6.52347309040918,21.2732978845447,-0.560348684658456
1968,2.49772227168415,1.50055505505306,-27.9853149495488,-0.466850794141252
1971,-0.279303334986445,1.45374778761251,-13.3052292250609,0.74059617983137
1984,0.140174989134093,-1.05087622568017,-19.7252075706915,0.334293493913629
1986,5.75946539783801,6.64453328621345,-49.3476564403778,1.07096612885073
1989,0.350903916947595,4.07911549662959,-43.8794631186553,-0.738291824096165
2007,-2.0168395553631,0.965328475350483,-26.9489299965745,-0.509299280819079
2014,3.28774035971171,1.77437634814549,-6.82902028421019,0.625251453124383
2019,-1.06660118087136,-7.20054043297001,4.06018001900328,-2.06621636628508
2029,-1.79251497557008,2.96665075716108,10.4119876657153,2.77072643094676
2044,2.0119032963223,1.97917200762499,74.8103193085675,-0.0383258456355812
2061,-4.59681999449748,-0.0741117798457461,69.3721991811509,-0.400701032145569
2063,-2.97568835095868,-0.843169720478634,40.2283849089002,-0.533953227133823
2068,0.665854526798143,-4.6262072210018,-30.4195584081359,-0.701902696294784
2071,-0.319098457911105,-5.19347706040412,-18.1375059461397,0.664382395702836
2072,3.46595960705549,-1.33028009960345,-70.7437646447198,-0.0447089755222714
2074,-3.55529656174853,-5.13228223926137,23.6764319038603,-0.256340267527199
2082,-1.15905408483761,5.67726898632626,-18.3013975157492,0.989226337164593
2084,0.34070201469252,-2.2617732328118,41.7962864531545,0.558370133608634
2087,2.62744201735902,8.13741104237273,-10.7677697959444,0.151000680087179
2093,3.38791453639466,1.119992609414,50.6880722341142,-0.672193381212893
2096,-4.91046780630928,4.69180648142836,5.59427274237456,1.53537173859434
2098,-0.892874151342697,-3.00123337764402,39.9052992805194,0.294324344834167
2099,1.5405096620855,-7.31484988462155,-16.5028101164997,-0.0578234025352031
2101,0.0661694025692512,-2.50687064209429,7.29158812963439,0.694147321785829
2113,3.70859442576641,-6.08354892688233,-44.1009440447656,1.06441464303624
2116,-5.91657074790939,-3.11725119929585,28.8447908832736,-2.40040371747593
2119,0.745727888749119,-8.14759067876135,-30.664253766316,0.395222293498394
2122,-1.3345995001074,-4.01543015766014,62.1073223592198,-2.22255700962061
2123,-1.30757041815418,-2.31355199839728,65.3056183572996,-0.286938942245665
2130,1.22151147508931,-3.22671958970449,20.695309009159,-0.249036504227382
2133,0.878234555981223,-0.727815900979486,-38.8031004341173,-2.59212702832736
2138,-3.43913086228937,-3.83827922413497,5.3826375593913,-0.64891390487479
2147,-1.70763994947756,3.72153999044842,31.8135124419083,1.74512484801703
2150,-2.03305529915029,1.01844907541349,43.5485026443117,0.250803052061658
2159,1.32276168568702,5.28902461059863,-27.6403841639292,-0.773268584445571
2168,-1.9173970402043,2.61922364985633,-4.27042785407304,0.0767883627160377
2173,-3.2381674082612,6.40898756886053,35.1028273149751,-0.423482175574042
2176,3.49959090989,2.19633850536593,-55.87865332712,0.914409969678207
2177,0.4608540608681,8.43914482584303,-30.2476626349308,-1.36656577045459
2186,1.00183042900364,-5.4323372836588,-14.1987290193136,-0.812243363522789
2189,-2.83039890478369,8.29276823512055,22.0547018295987,1.10617710986074
2191,-8.09388327322457,-4.13836844962986,47.0273889837821,-1.64717684436059
2212,0.915036702681835,0.261067898023035,12.417537359079,0.760195747975521
2216,-3.92500501215656,-1.77947644052676,-45.3705305610225,-2.03693616780293
2238,0.251919928771446,-11.1552372543174,-43.0449308226519,-1.91904936393233
2244,-8.20138875348297,-7.00327693820545,45.9822190858188,-0.0251760933099366
2245,6.0123232245765,0.639598740922802,24.4849274689182,0.140429769117031
2250,-6.30355164802304,-3.79058292764624,41.9343418648177,1.92131487723771
2265,-2.2594225740874,5.65584129259088,3.64263117951696,0.0999811611581057
2267,0.672891728302057,-0.166798861728338,29.2623370662032,-0.274476185406593
2269,1.14124042664005,-2.29068340335991,-2.96200057588907,0.421814968292253
2273,0.472630151148702,-4.04375637604003,47.9958943665426,0.291646240308289
2276,1.68544599652084,-5.39138746663222,-19.1663669095962,0.147511021720635
2280,-2.19741277333415,4.75266787238746,-8.74892568986891,1.98850803717683
2291,-2.04596296140231,1.26020734823601,50.6727219725043,0.557296041436591
2292,0.725799810303773,1.23454789069497,4.71607973300166,-1.44951503273536
2293,-1.65813049541849,1.31293499431992,61.1499662446446,0.63934106415239
2296,1.31297189531832,-3.06206663893855,-19.4086723374739,-0.812550345325894
2305,-1.76009805515026,-2.16147739514034,54.9474155658169,0.0872534122023191
2307,4.04710040619172,5.60522215080703,-22.6326928453848,0.660493365739042
2312,1.4280571174116,0.930660555972272,-19.3040535428885,0.876439877586159
2313,2.73589836344014,9.1287743249607,-21.5951424458555,0.0876475255447717
2318,0.146530529317605,7.12455209791038,-5.85759929662319,2.51558041194094
2324,0.247390674102851,-5.53716990731304,4.01984079963368,-1.02968850814541
2329,0.21004304271249,3.87496043130426,4.63925273551874,0.796451714936116
2330,0.0708962847676618,7.86159249543889,-2.03437976526294,-0.286437901106423
2345,1.92561927774723,2.53624365680115,-41.1470809479285,0.743247265036484
2356,0.683611164847053,-6.36582406935752,-17.9900353962222,0.520189877969166
2361,-1.85276815710327,1.64942201493409,49.148579814259,-0.101268566450103
2369,-0.695063056811044,1.4300057224401,48.6600012629079,1.33690992385755
2371,1.48539486029812,-3.54956492760481,-15.3647959015935,1.69868578867518
2389,-0.911867412558401,-7.90726459911801,41.4995212878925,1.53630965646731
2392,-0.287148457939255,1.18165250528251,35.4037743583694,0.170715954198886
2403,1.82192767469224,1.74824870284168,34.4625064242293,0.316120679143264
2409,1.46712868921297,0.21977556904273,34.7538924378285,-0.648311136699456
2420,-7.99852119934259,-1.400003713811,-46.8325305635508,-0.704487816852162
2423,-0.122152498654913,4.9569701752652,7.00815008594246,2.12043462864677
2430,0.932721667248444,4.37951759897894,-7.55481984223799,-1.42308707815007
2432,-0.446265226571126,0.759326632794724,-42.6355636006811,-1.08499880236142
2434,0.47208605384117,-2.15389587082845,5.62554470549502,0.277015585893701
2438,-0.734277209102816,2.96880170490115,-33.9103990619665,-0.377395765510964
2440,-4.87082799322065,3.29728734539047,10.3105803746766,-1.32934595981857
2448,2.06902934326387,3.8342718925215,91.2242172078277,-1.34440991459945
2452,1.17446818472626,-0.18998038450651,4.42361536034251,0.101377017383932
2453,1.78078433320788,0.729153202727041,27.100556399377,1.00289891066232
2458,1.42732818085303,0.0727426932446574,58.7981780681877,0.482444204457571
2461,2.68666233981327,1.51368632060099,12.0183918284488,-0.956246763650865
2465,0.664620388968982,0.712798251626534,-4.75892447879216,-1.1478630665148
2478,2.41560710459709,-4.41791612048826,-62.380009005422,-0.253375093889683
2481,-2.37094298654666,2.64663139296436,5.05358534157344,-0.335612944157726
2484,-0.454969221680898,2.57834628942587,13.5069560357211,-0.578098386544654
2485,-1.83007329081575,8.35512242564464,-24.7988406725331,-1.58858462714952
2489,0.00760002629480769,3.02839665120685,-10.6282796997109,0.962143570468966
2539,-0.12620461037288,6.53522956751776,35.4220597904409,0.28776120137245
2544,2.74462867281665,10.3635866888868,-53.5870530671672,-0.538609968003929
2553,1.74217088470911,-7.89086574709373,18.3183101299792,-2.2142256372089
2561,-0.591309142305064,-1.31949287472366,44.4999808424716,-0.503186152330199
2563,2.34819886061781,-3.56623096804004,-34.1730576568505,0.0200800430483002
2565,0.510954639969292,-3.13884768783485,51.3632353161783,-0.0974874351617909
2567,0.49465993938446,2.96217735983564,11.1867138446044,0.549630581431353
2569,-3.94596489656779,2.30306079595503,45.4069668535257,-0.860263818631234
2573,1.48229774225306,-3.39087723680361,-35.8751880150548,-1.11037795433626
2575,-0.396579143035924,4.28259708579931,14.933677775633,-1.16031218366372
2576,3.4850035322949,1.8137598974228,65.6696343318447,0.390134701603807
2577,1.99312923154537,-0.619549266358619,-16.9001323725445,1.73540341269528
