Genotype,FL,PH,YLD,ZN
1781,84.1118446540483,107.823490355015,335.081663453948,16.5121689837566
1782,94.1187146877611,130.01855390897,335.801078678874,21.5030597446783
1785,84.5689265933545,106.519555050869,300.935838991147,16.1969729369743
1789,85.1334429414732,109.689626223718,402.171901506656,19.7357672492694
1790,85.8220513563544,112.879138437373,401.269397579289,19.6620988696098
1792,86.7994563290236,122.646418150387,335.097033842189,18.3430619788818
1795,93.335904899732,123.159035676194,393.658688441242,16.0202740910943
1802,84.3453262124485,109.417872575362,398.243003317243,18.2582148424382
1803,79.4938348653174,110.464777431633,430.733767772626,17.434226035822
1806,90.8373824634582,120.509335923784,333.916272856037,20.0446309851112
1811,86.6480362701289,114.188065462497,346.235494453379,18.308196871593
1813,85.6480704623877,109.558153790565,359.417352185356,18.148916253173
1831,87.0266912975777,113.837180760765,375.764894297044,17.6953112690269
1832,81.0264268480018,113.578551332896,354.305572370782,16.3431719433042
1847,86.3628935108261,121.062738922785,411.832028648012,20.127537348804
1855,86.3502024306885,113.561671704757,360.616333667321,19.6828676726773
1858,79.8758036252146,110.432339481571,356.33294709637,18.4415502097325
1884,87.518866261618,117.388147309426,332.178761243092,19.73154172465
1887,89.2489501934216,116.013227876366,374.854732518899,16.917960733717
1888,86.7004890089438,108.149115270853,331.818699481912,17.357359364547
1889,90.125724582775,116.132253513272,402.496260362861,18.7320862699898
1907,88.8302427367841,113.045330197306,392.962675750653,17.8219664478181
1908,81.3635758382902,111.724353203078,510.754670997351,17.8753211600786
1923,73.7325355477921,110.894290058218,310.111143766449,20.8698327880244
1927,92.2221811774759,109.880262857839,351.148214100416,18.9182880550266
1928,89.5124989293639,116.605192660757,363.959549961224,20.2301183696221
1937,83.0326285721892,104.3212740461,350.509014972924,17.0276903605476
1940,88.8493479094816,116.629265034313,277.1198322005,19.0009850760179
1942,84.5531648478726,118.549233609885,452.858626989479,18.7200515305486
1945,92.543866661378,116.425951635863,291.705822752425,22.7720478855844
1954,89.2792881924259,114.816301795302,305.062611388982,18.1835712799129
1955,83.0866138499571,111.439689001975,327.177475656422,18.3695665573726
1965,90.1088768274532,121.394587461199,419.441607776016,18.5073715054583
1968,88.2371255310538,114.831011000246,318.946503470883,18.2703283637472
1971,88.5307118984431,120.396229082686,359.905350828105,20.5146936285289
1984,88.4647760598063,114.195646512969,323.858564178791,19.2744406869723
1986,92.8633252483732,121.490207260061,292.923596835007,19.7695676327293
1989,86.1412161560504,117.597849385093,290.52603858852,18.5564777680118
2007,86.5135154289527,115.834984230858,311.172572088885,17.8461990307038
2014,88.8649487915531,119.21264636128,376.507676084371,19.49731987498
2019,85.2985159463773,105.72684696562,378.413306261127,16.3479938262276
2029,85.7479970056348,120.436680527072,405.301505021279,22.9814321131401
2044,88.4030941429607,114.801153264556,487.357540189259,18.3836247173397
2061,81.9342031397154,114.869018154147,485.791574765795,18.3566986700555
2063,82.8785534488576,112.136776470112,423.542725277483,18.5838542996007
2068,86.1509862790051,109.258007465417,345.328932902038,17.5453120334389
2071,86.1199855243327,107.793422560497,319.761251591702,19.0154851796279
2072,91.8462408906336,114.494597104009,241.271260388823,18.614156051304
2074,83.4081683122608,108.267861867677,404.801957668394,18.4611248567991
2082,82.9633151336976,121.921436188924,383.264851655589,20.0131085554695
2084,88.5165876008529,113.897843233701,411.369973030528,19.9155895119217
2087,91.3951058008612,124.923815758512,347.025813140802,19.8909483983474
2093,89.089068463183,117.38458537855,457.591664530409,18.5592847342752
2096,82.2617793963432,123.271736562371,372.185629362776,20.3689799164466
2098,85.970101115966,113.181488359951,411.946028062026,19.3913347539605
2099,90.2792153611191,107.557456105312,332.133213341877,19.7524984621006
2101,87.2729571763963,111.74676664521,378.030138824803,19.5022715190829
2113,91.1040777194086,106.292231261911,293.102233553344,19.7428415310314
2116,80.2384781374358,110.07619533036,412.660470648927,15.8598267435279
2119,87.5282307426026,101.228102113539,310.156195229699,19.0545289699997
2122,84.6751107167422,114.645846610151,458.821907212163,16.0686894538211
2123,84.6173745928825,108.445483577701,485.465451968102,17.7933599773203
2130,87.0372243894902,107.1622341056,416.452392568893,17.9709555264524
2133,88.6362849117242,117.216273208738,308.914934424587,15.4902962925302
2138,82.6454150749354,109.769833469846,380.338708008016,18.1571025447796
2147,85.6092784807967,120.838677126496,437.803815602947,21.0683284127517
2150,84.2803601768731,118.918735147078,451.923863995266,19.309684958052
2159,89.7347059510184,121.811040578795,318.639272769882,17.2006570064923
2168,84.6835607461114,117.5261504279,365.000855264072,18.789362161031
2173,85.1668865988944,123.602341668666,436.626125718704,18.6584547324713
2176,88.807639041012,117.44710720312,284.294962330703,19.6708346486101
2177,89.9435026685948,124.43860244809,281.251485616163,16.8352549512818
2186,85.8170860026323,105.187383135639,373.192464774949,17.4474122971739
2189,82.8171878285709,123.629275008098,395.236750631589,19.4144985446521
2191,79.7224817223618,110.250479742009,427.472279203134,16.9297240079826
2212,88.6866270289385,115.129696554546,388.077560944553,19.0477388078078
2216,83.2480720485549,112.095395872377,285.515616779732,15.6095024476567
2238,90.6276458541591,102.946426803588,288.727405279111,17.2299981565206
2244,77.1559939458489,108.486199142267,448.926530677523,18.8029963872944
2245,93.0251779078075,112.837318933954,399.715339127772,18.8490147150053
2250,79.64242007109,112.051552947722,423.264830012108,21.0488596834081
2265,86.0754447103496,120.406012399775,368.911501352445,17.9510052908791
2267,86.3039690034582,113.139210420641,418.180122878216,18.1145075079973
2269,89.4984327622762,113.166255033186,366.097329926207,19.405875732786
2273,87.9478996735363,108.159385841157,435.040793173711,18.8015891460833
2276,86.7392010264391,108.839618553112,346.867690244766,18.6432113182738
2280,83.7957038500357,120.151599029822,331.084379650204,20.9500513331773
2291,83.9710919541306,117.860063500851,433.493638731763,19.0757993907233
2292,86.5095542742746,116.079109403951,372.567822276973,17.299223427522
2293,86.4641583159613,114.86789373437,447.720669166961,19.7971679406617
2296,87.3884430631524,107.758094888017,328.577025765519,17.8683701627746
2305,85.2031111754201,110.989708090282,472.453749255866,19.5312824589158
2307,93.6765410059107,123.884600377538,344.608740465389,19.4899197368413
2312,88.6289030343393,114.717730308856,329.607931856622,20.0187717176104
2313,89.9347167167373,125.381267822772,337.042352742628,19.1541854126125
2318,86.5701774782337,121.165272708485,363.398166394879,22.7688227018728
2324,86.616359704894,113.783304246481,426.87342159107,17.8874501665345
2329,86.5069232779011,119.873347318476,398.055958335247,19.9440602694866
2330,85.1415765257879,125.27983727011,407.127548362208,18.8385201650271
2345,88.5928467951953,119.414592581762,306.300964991002,19.3877521726126
2356,89.7147020817634,109.744935055748,347.032650293307,19.8008085845882
2361,85.735354946579,114.781408504515,423.294573209068,18.0095363112585
2369,87.3888667812035,116.670511649431,433.771152234133,20.5781335346462
2371,87.9031653110728,109.990427136112,371.252174431342,21.106764237345
2389,88.8288845202527,110.021993361041,420.454395969793,21.6880348657072
2392,85.6241886537763,115.424244352076,408.264630975162,18.8819474504661
2403,89.5455241408385,115.206042613802,412.481012810893,19.0605985190712
2409,86.0437751306529,114.283940348988,431.514374768113,17.9163682735779
2420,76.9412375633371,110.130577767168,274.648200698875,18.0920008421757
2423,86.7713890984505,123.060477687707,366.010888789905,20.449793851578
2430,87.3036853678506,120.277976884018,347.534844124952,17.640640792466
2432,88.2886343711654,119.190015530675,293.542593593851,18.0917445302425
2434,88.0069762522467,116.947488281864,365.613158047971,19.5108064183112
2438,88.2614503993633,117.268285147514,305.097675649181,18.9783460066679
2440,79.32067616175,114.237121661616,368.648850757952,16.6431898389888
2448,88.8989048297164,116.972808435688,529.790502692477,17.1093242701844
2452,87.9474879143279,114.249863762483,361.419761785149,18.4786771099253
2453,88.263220515639,114.779550895308,410.520654789791,19.5282683595655
2458,89.774063383213,117.139723555793,453.264839516819,19.9176691846535
2461,89.4300718699666,118.940360737179,413.340455602533,18.0593236383965
2465,84.1396400185197,114.821806978611,370.941828590132,17.6370371832626
2478,87.6659504764919,108.585024826631,256.793006703693,18.3633922931126
2481,85.6626249327801,118.849522839319,367.593522038828,18.4890586475561
2484,85.8742263503916,116.152888125015,400.110026662202,17.6235864534693
2485,84.9724457163892,125.570727964549,355.41139557507,16.7692384115003
2489,86.4641773083283,116.362766272472,332.692001481084,19.3145023730015
2539,86.210659731249,122.313344834904,427.150923625276,19.2759861840323
2544,89.4286458821864,128.029784004793,284.85175880402,18.3820832616831
2553,90.0367249415072,107.181582527173,396.316399446378,16.8706940171475
2561,86.478646577815,114.597803829431,419.47956254951,17.2752028035367
2563,92.1568474067138,112.364716750473,310.705804398071,19.7979975535271
2565,87.3530072523216,108.994735854873,427.63364135669,18.5407231636623
2567,87.564236372607,119.903277133102,384.690903614417,20.0686559258761
2569,83.5824636484215,117.303309037893,428.854106551636,18.271705711805
2573,89.1719943311956,109.928860662407,301.364298516846,16.6946127915908
2575,88.3629641396576,120.964332464097,379.9833645505,17.7040048695244
2576,93.3493050258539,115.112409735463,443.216924150388,18.5665335409873
2577,88.7125179376268,115.506176655859,385.535534932629,20.948971707526
